GeneSymbol,GeneID,DiseaseName,DiseaseID
DCAF8,50717,"Giant Axonal Neuropathy, Autosomal Dominant",MESH:C566444
DCBLD1,285761,Melanoma,MESH:D008545
DCBLD2,131566,Polycystic Ovary Syndrome,MESH:D011085
DCBLD2,131566,Stomach Neoplasms,MESH:D013274
DCC,1630,Agenesis of Corpus Callosum,MESH:D061085
DCC,1630,Colorectal Neoplasms,MESH:D015179
DCC,1630,Esophageal Neoplasms,MESH:D004938
DCC,1630,"gaze palsy, familial horizontal, with progressive scoliosis",MESH:C564593
DCC,1630,Intellectual Disability,MESH:D008607
DCC,1630,Melanoma,MESH:D008545
DCC,1630,MIRROR MOVEMENTS 1,OMIM:157600
DCD,117159,Liver Neoplasms,MESH:D008113
DCDC2,51473,"Deafness, Autosomal Recessive 66",MESH:C565701
DCDC2,51473,NEPHRONOPHTHISIS 19,OMIM:616217
DCDC2,51473,"SCLEROSING CHOLANGITIS, NEONATAL",OMIM:617394
DCHS1,8642,"Heterotopia, Periventricular, Autosomal Recessive",MESH:C564292
DCHS1,8642,"Mitral Valve Prolapse, Myxomatous 2",MESH:C564326
DCHS1,8642,Tetralogy of Fallot,MESH:D013771
DCHS1,8642,Van Maldergem Wetzburger Verloes syndrome,MESH:C536530
DCLK1,9201,Colorectal Neoplasms,MESH:D015179
DCLRE1A,9937,"Carcinoma, Basal Cell",MESH:D002280
DCLRE1C,64421,"Reticuloendotheliosis, familial, with eosinophilia",MESH:C538564
DCLRE1C,64421,Severe combined immunodeficiency with sensitivity to ionizing radiation,MESH:C537589
DCN,1634,"Carcinoma, Hepatocellular",MESH:D006528
DCN,1634,"Corneal Dystrophy, Congenital Stromal",MESH:C566452
DCN,1634,Endometrial Neoplasms,MESH:D016889
DCN,1634,Fibrosis,MESH:D005355
DCN,1634,"Muscular Dystrophy, Facioscapulohumeral",MESH:D020391
DCN,1634,Myocardial Ischemia,MESH:D017202
DCN,1634,"Nephritis, Interstitial",MESH:D009395
DCP1B,196513,"Carcinoma, Basal Cell",MESH:D002280
DCPS,28960,AL-RAQAD SYNDROME,OMIM:616459
DCR,1637,Down Syndrome,MESH:D004314
DCSTAMP,81501,Amphetamine-Related Disorders,MESH:D019969
DCSTAMP,81501,Endometriosis,MESH:D004715
DCSTAMP,81501,Osteitis Deformans,MESH:D010001
DCTN1,1639,Amyotrophic lateral sclerosis 1,MESH:C531617
DCTN1,1639,Hypoventilation,MESH:D007040
DCTN1,1639,Mood Disorders,MESH:D019964
DCTN1,1639,"Neuronopathy, Distal Hereditary Motor, Type Viib",MESH:C564362
DCTN1,1639,Parkinsonian Disorders,MESH:D020734
DCTN1,1639,Perry Syndrome,MESH:C566822
DCTN4,51164,Cystic Fibrosis,MESH:D003550
DCTN4,51164,Pseudomonas Infections,MESH:D011552
DCX,1641,Classical Lissencephalies and Subcortical Band Heterotopias,MESH:D054221
DCXR,51181,"Liver Cirrhosis, Experimental",MESH:D008106
DCXR,51181,Obesity,MESH:D009765
DCXR,51181,Pentosuria,MESH:C536652
DCXR,51181,Prostatic Neoplasms,MESH:D011471
DDAH1,23576,Liver Diseases,MESH:D008107
DDAH2,23564,Coronary Artery Disease,MESH:D003324
DDAH2,23564,Pre-Eclampsia,MESH:D011225
DDB1,1642,Chemical and Drug Induced Liver Injury,MESH:D056486
DDB1,1642,Disease Progression,MESH:D018450
DDB1,1642,Stomach Neoplasms,MESH:D013274
DDB2,1643,"Xeroderma Pigmentosum, Complementation Group E",MESH:C564732
DDC,1644,Aromatic amino acid decarboxylase deficiency,MESH:C537437
DDC,1644,"Liver Cirrhosis, Experimental",MESH:D008106
DDC,1644,Mental Disorders,MESH:D001523
DDC,1644,Nerve Degeneration,MESH:D009410
DDC,1644,Parkinson Disease,MESH:D010300
DDC,1644,Parkinsonian Disorders,MESH:D020734
DDC,1644,Pheochromocytoma,MESH:D010673
DDHD1,80821,Autism Spectrum Disorder,MESH:D000067877
DDHD1,80821,"Spastic Paraplegia 28, Autosomal Recessive",MESH:C563732
DDHD2,23259,Schizophrenia,MESH:D012559
DDHD2,23259,"SPASTIC PARAPLEGIA 54, AUTOSOMAL RECESSIVE",OMIM:615033
DDIT3,1649,"Arthritis, Juvenile",MESH:D001171
DDIT3,1649,Asbestosis,MESH:D001195
DDIT3,1649,Breast Neoplasms,MESH:D001943
DDIT3,1649,"Dermatitis, Contact",MESH:D003877
DDIT3,1649,"Diabetes Mellitus, Type 1",MESH:D003922
DDIT3,1649,Fatty Liver,MESH:D005234
DDIT3,1649,Intestinal Diseases,MESH:D007410
DDIT3,1649,"Liposarcoma, Myxoid",MESH:D018208
DDIT3,1649,Myocardial Infarction,MESH:D009203
DDIT3,1649,Nephrosis,MESH:D009401
DDIT3,1649,Obesity,MESH:D009765
DDIT3,1649,Ocular Hypertension,MESH:D009798
DDIT3,1649,Spinal Cord Injuries,MESH:D013119
DDIT3,1649,Ulcer,MESH:D014456
DDIT4,54541,"Arthritis, Rheumatoid",MESH:D001172
DDIT4,54541,Leukemia,MESH:D007938
DDIT4,54541,Mouth Diseases,MESH:D009059
DDIT4,54541,Nerve Degeneration,MESH:D009410
DDIT4,54541,Parkinson Disease,MESH:D010300
DDIT4L,115265,Melanoma,MESH:D008545
DDO,8528,Ataxia,MESH:D001259
DDO,8528,"Sexual Dysfunction, Physiological",MESH:D012735
DDO,8528,Weight Gain,MESH:D015430
DDOST,1650,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ir",OMIM:614507
DDR1,780,Adenocarcinoma,MESH:D000230
DDR1,780,Lung Neoplasms,MESH:D008175
DDR1,780,"Mammary Neoplasms, Experimental",MESH:D008325
DDR1,780,Prostatic Neoplasms,MESH:D011471
DDR2,4921,Adenocarcinoma of Lung,MESH:D000077192
DDR2,4921,Desbuquois syndrome,MESH:C535943
DDR2,4921,"Spondylometaepiphyseal Dysplasia, Short Limb-Hand Type",MESH:C564794
DDR2,4921,Tobacco Use Disorder,MESH:D014029
DDRGK1,65992,Desbuquois syndrome,MESH:C535943
DDX1,1653,Endometrial Hyperplasia,MESH:D004714
DDX1,1653,HIV Infections,MESH:D015658
DDX1,1653,Substance-Related Disorders,MESH:D019966
DDX11,1663,Chromosome Breakage,MESH:D019457
DDX11,1663,WARSAW BREAKAGE SYNDROME,OMIM:613398
DDX3X,1654,Epilepsy,MESH:D004827
DDX3X,1654,HIV Infections,MESH:D015658
DDX3X,1654,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE",OMIM:300958
DDX3X,1654,"Lymphoma, T-Cell",MESH:D016399
DDX3X,1654,Medulloblastoma,MESH:D008527
DDX3X,1654,"Mesothelioma, Malignant",MESH:D000086002
DDX3X,1654,Neurodevelopmental Disorders,MESH:D065886
DDX3X,1654,Osteoarthritis,MESH:D010003
DDX3Y,8653,"Spermatogenic Failure, Nonobstructive, Y-Linked",MESH:C564030
DDX41,51428,Acute erythroleukemia,MESH:C535673
DDX41,51428,"MYELOPROLIFERATIVE/LYMPHOPROLIFERATIVE NEOPLASMS, FAMILIAL (MULTIPLE TYPES), SUSCEPTIBILITY TO",OMIM:616871
DDX5,1655,Endometriosis,MESH:D004715
DDX51,317781,"Mesothelioma, Malignant",MESH:D000086002
DDX54,79039,Liver Neoplasms,MESH:D008113
DDX54,79039,Polycystic Ovary Syndrome,MESH:D011085
DDX54,79039,Precancerous Conditions,MESH:D011230
DDX59,83479,Orofaciodigital syndrome 5,MESH:C557819
DDX6,1656,"Arthritis, Rheumatoid",MESH:D001172
DDX60,55601,"Influenza, Human",MESH:D007251
DEAF1,10522,Intellectual Disability,MESH:D008607
DEAF1,10522,NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND IMPAIRED EXPRESSIVE LANGUAGE AND WITH OR WITHOUT SEIZURES,OMIM:617171
DEAF1,10522,VULTO-VAN SILFHOUT-DE VRIES SYNDROME,OMIM:615828
DECR1,1666,"2,4-Dienoyl-CoA Reductase Deficiency",MESH:C565624
DECR1,1666,"Lipid Metabolism, Inborn Errors",MESH:D008052
DEF6,50619,"Lupus Erythematosus, Systemic",MESH:D008180
DEFA24,503491,Colonic Neoplasms,MESH:D003110
DEFA3,1668,"Leukemia, Promyelocytic, Acute",MESH:D015473
DEFA4,1669,Parkinson Disease,MESH:D010300
DEFA5,1670,Adenomatous Polyps,MESH:D018256
DEFA5,1670,"Colitis, Ulcerative",MESH:D003093
DEFA5,1670,Colonic Neoplasms,MESH:D003110
DEFA5,1670,"Glomerulonephritis, IGA",MESH:D005922
DEFA5,1670,Inflammatory Bowel Diseases,MESH:D015212
DEFA5,1670,Peutz-Jeghers Syndrome,MESH:D010580
DEFA6,1671,"Colitis, Ulcerative",MESH:D003093
DEFAL1,613220,Colonic Neoplasms,MESH:D003110
DEFB1,1672,"Dermatitis, Contact",MESH:D003877
DEFB1,1672,Prostatic Neoplasms,MESH:D011471
DEFB4A,1673,"Pneumonia, Pneumococcal",MESH:D011018
DEGS1,8560,Prostatic Neoplasms,MESH:D011471
DEK,7913,Breast Neoplasms,MESH:D001943
DEK,7913,"Disease Models, Animal",MESH:D004195
DEK,7913,Neoplasm Invasiveness,MESH:D009361
DEK,7913,Neoplasm Metastasis,MESH:D009362
DENND1B,163486,Crohn Disease,MESH:D003424
DENND1B,163486,"Liver Cirrhosis, Biliary",MESH:D008105
DENND4B,9909,"Prostate cancer, familial",MESH:C537243
DENND5A,23258,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 49,OMIM:617281
DEPDC1,55635,"Carcinoma, Hepatocellular",MESH:D006528
DEPDC1B,55789,"Carcinoma, Hepatocellular",MESH:D006528
DEPDC5,9681,"Carcinoma, Hepatocellular",MESH:D006528
DEPDC5,9681,"Epilepsy, Partial, with Variable Foci",MESH:C565785
DEPDC7,91614,"Liver Cirrhosis, Experimental",MESH:D008106
DEPP1,11067,Breast Neoplasms,MESH:D001943
DEPP1,11067,Endometriosis,MESH:D004715
DEPP1,11067,Lipidoses,MESH:D008064
DERL1,79139,Stevens-Johnson Syndrome,MESH:D013262
DES,1674,Atrial Fibrillation,MESH:D001281
DES,1674,Breast Neoplasms,MESH:D001943
DES,1674,Carcinoma,MESH:D002277
DES,1674,"Cardiomyopathy, Dilated, 1i",MESH:C565752
DES,1674,Fetal Growth Retardation,MESH:D005317
DES,1674,Glomerulonephritis,MESH:D005921
DES,1674,"Hernias, Diaphragmatic, Congenital",MESH:D065630
DES,1674,Hyperhomocysteinemia,MESH:D020138
DES,1674,"Mammary Neoplasms, Animal",MESH:D015674
DES,1674,"Mammary Neoplasms, Experimental",MESH:D008325
DES,1674,"Muscular Dystrophies, Limb-Girdle",MESH:D049288
DES,1674,Myofibrillar Myopathy,MESH:C580316
DES,1674,"Myopathy, Myofibrillar, Desmin-Related",MESH:C563319
DES,1674,Nephrosis,MESH:D009401
DES,1674,"Scapuloperoneal Syndrome, Neurogenic, Kaeser Type",MESH:C566695
DES,1674,Stomach Neoplasms,MESH:D013274
DESI2,51029,Ovarian Neoplasms,MESH:D010051
DEUP1,159989,"Carcinoma, Non-Small-Cell Lung",MESH:D002289
DEUP1,159989,Glioblastoma,MESH:D005909
DFFB,1677,Chromosome Breakage,MESH:D019457
DGAT1,8694,Diarrhea,MESH:D003967
DGAT2,84649,Chemical and Drug Induced Liver Injury,MESH:D056486
DGAT2,84649,Cholestasis,MESH:D002779
DGCR,1714,DiGeorge Syndrome,MESH:D004062
DGCR2,9993,DiGeorge Syndrome,MESH:D004062
DGCR2,9993,Schizophrenia,MESH:D012559
DGCR6,8214,DiGeorge Syndrome,MESH:D004062
DGCR8,54487,DiGeorge Syndrome,MESH:D004062
DGCR8,54487,Mental Disorders,MESH:D001523
DGCR8,54487,Wilms Tumor,MESH:D009396
DGKB,1607,Atrial Fibrillation,MESH:D001281
DGKD,8527,"Diabetes Mellitus, Type 2",MESH:D003924
DGKE,8526,Atypical Hemolytic Uremic Syndrome,MESH:D065766
DGKE,8526,"NEPHROTIC SYNDROME, TYPE 7",OMIM:615008
DGKH,160851,Diabetic Nephropathies,MESH:D003928
DGKK,139189,Hypospadias,MESH:D007021
DGKQ,1609,Sjogren's Syndrome,MESH:D012859
DGKZ,8525,Myocardial Infarction,MESH:D009203
DGUOK,1716,Deoxyguanosine Kinase Deficiency,MESH:C580039
DGUOK,1716,"Hypertension, Portal",MESH:D006975
DGUOK,1716,MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE),OMIM:251880
DGUOK,1716,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE 4",OMIM:617070
DHCR24,1718,Alzheimer Disease,MESH:D000544
DHCR24,1718,Autism Spectrum Disorder,MESH:D000067877
DHCR24,1718,Desbuquois syndrome,MESH:C535943
DHCR24,1718,Desmosterolosis,MESH:C566555
DHCR24,1718,Q Fever,MESH:D011778
DHCR7,1717,Autistic Disorder,MESH:D001321
DHCR7,1717,"Bone Diseases, Metabolic",MESH:D001851
DHCR7,1717,"Disease Models, Animal",MESH:D004195
DHCR7,1717,"Leukemia, Promyelocytic, Acute",MESH:D015473
DHCR7,1717,Liver Cirrhosis,MESH:D008103
DHCR7,1717,Smith-Lemli-Opitz Syndrome,MESH:D019082
DHDDS,79947,Retinitis pigmentosa 1,MESH:C538365
DHDDS,79947,RETINITIS PIGMENTOSA 59,OMIM:613861
DHDH,27294,Prostatic Neoplasms,MESH:D011471
DHFR,1719,"Abortion, Spontaneous",MESH:D000022
DHFR,1719,"Anemia, Megaloblastic",MESH:D000749
DHFR,1719,"Arthritis, Rheumatoid",MESH:D001172
DHFR,1719,Autistic Disorder,MESH:D001321
DHFR,1719,Breast Neoplasms,MESH:D001943
DHFR,1719,Chemical and Drug Induced Liver Injury,MESH:D056486
DHFR,1719,Colorectal Neoplasms,MESH:D015179
DHFR,1719,Drug-Related Side Effects and Adverse Reactions,MESH:D064420
DHFR,1719,Folic Acid Deficiency,MESH:D005494
DHFR,1719,"Infertility, Female",MESH:D007247
DHFR,1719,Megaloblastic Anemia due to Dihydrofolate Reductase Deficiency,MESH:C565095
DHFR,1719,"Metabolism, Inborn Errors",MESH:D008661
DHFR,1719,Neoplasm Metastasis,MESH:D009362
DHFR,1719,Nervous System Diseases,MESH:D009422
DHFR,1719,Osteosarcoma,MESH:D012516
DHFR,1719,Pancytopenia,MESH:D010198
DHH,50846,"46,XY Gonadal Dysgenesis, Complete or Partial, DHH-Related",MESH:C565537
DHH,50846,"46,Xy Gonadal Dysgenesis, Partial, With Minifascicular Neuropathy",MESH:C567773
DHODH,1723,"Anemia, Sickle Cell",MESH:D000755
DHODH,1723,beta-Thalassemia,MESH:D017086
DHODH,1723,Desbuquois syndrome,MESH:C535943
DHODH,1723,Genee-Wiedemann syndrome,MESH:C537680
DHODH,1723,"Leukemia, Erythroblastic, Acute",MESH:D004915
DHODH,1723,"Spherocytosis, Hereditary",MESH:D013103
DHRS1,115817,Autism Spectrum Disorder,MESH:D000067877
DHRS2,10202,Autism Spectrum Disorder,MESH:D000067877
DHRS3,9249,"Liver Cirrhosis, Experimental",MESH:D008106
DHRS7,51635,Chemical and Drug Induced Liver Injury,MESH:D056486
DHRS7,51635,Fatty Liver,MESH:D005234
DHRS7,51635,"Liver Cirrhosis, Experimental",MESH:D008106
DHRS7,51635,Tobacco Use Disorder,MESH:D014029
DHRS9,10170,Birth Weight,MESH:D001724
DHTKD1,55526,ALPHA-AMINOADIPIC AND ALPHA-KETOADIPIC ACIDURIA,OMIM:204750
DHTKD1,55526,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Q",OMIM:615025
DHTKD1,55526,"Liver Cirrhosis, Experimental",MESH:D008106
DHX15,1665,"Carcinoma, Basal Cell",MESH:D002280
DHX15,1665,"Leukemia, Myeloid, Acute",MESH:D015470
DHX30,22907,Prostatic Neoplasms,MESH:D011471
DHX38,9785,Retinitis Pigmentosa,MESH:D012174
DHX38,9785,Retinitis pigmentosa 1,MESH:C538365
DHX40,79665,Retinitis pigmentosa 1,MESH:C538365
DIABLO,56616,Brain Ischemia,MESH:D002545
DIABLO,56616,"DEAFNESS, AUTOSOMAL DOMINANT 64",OMIM:614152
DIABLO,56616,Huntington Disease,MESH:D006816
DIABLO,56616,Myocardial Reperfusion Injury,MESH:D015428
DIABLO,56616,"Osteoarthritis, Hip",MESH:D015207
DIABLO,56616,Prostatic Neoplasms,MESH:D011471
DIAPH1,1729,"Deafness, Autosomal Dominant 1",MESH:C565121
DIAPH1,1729,"SEIZURES, CORTICAL BLINDNESS, AND MICROCEPHALY SYNDROME",OMIM:616632
DIAPH2,1730,Premature Ovarian Failure 2a,MESH:C564498
DIAPH2-AS1,10824,"Abortion, Spontaneous",MESH:D000022
DIAPH3,81624,"Auditory Neuropathy, Autosomal Dominant, 1",MESH:C563790
DICER1,23405,Endometriosis,MESH:D004715
DICER1,23405,"GOITER, MULTINODULAR 1, WITH OR WITHOUT SERTOLI-LEYDIG CELL TUMORS",OMIM:138800
DICER1,23405,Liver Neoplasms,MESH:D008113
DICER1,23405,Oligospermia,MESH:D009845
DICER1,23405,Pleuropulmonary blastoma,MESH:C537516
DICER1,23405,"Rhabdomyosarcoma, Embryonal, 2",MESH:C566709
DICER1,23405,Wilms Tumor,MESH:D009396
DIDO1,11083,Esophageal Squamous Cell Carcinoma,MESH:D000077277
DIO1,1733,Hyperthyroxinemia,MESH:D006981
DIO1,1733,"Liver Cirrhosis, Experimental",MESH:D008106
DIO1,1733,"Metabolism, Inborn Errors",MESH:D008661
DIO1,1733,Thyroid Diseases,MESH:D013959
DIO2,1734,Autism Spectrum Disorder,MESH:D000067877
DIO2,1734,"Carcinoma, Basal Cell",MESH:D002280
DIO2,1734,Endometriosis,MESH:D004715
DIO2,1734,Mesothelioma,MESH:D008654
DIO2,1734,Thyroid Diseases,MESH:D013959
DIO3,1735,Autism Spectrum Disorder,MESH:D000067877
DIO3,1735,Breast Neoplasms,MESH:D001943
DIO3,1735,Neoplasm Metastasis,MESH:D009362
DIO3,1735,"Thyroid Cancer, Papillary",MESH:D000077273
DIO3OS,64150,"Thyroid Cancer, Papillary",MESH:D000077273
DIP2A,23181,Autism Spectrum Disorder,MESH:D000067877
DIP2B,57609,Drug-Related Side Effects and Adverse Reactions,MESH:D064420
DIP2B,57609,"Mental Retardation, Fra12a Type",MESH:C566980
DIP2C,22982,Small Cell Lung Carcinoma,MESH:D055752
DIPK2A,205428,Autism Spectrum Disorder,MESH:D000067877
DIPK2A,205428,Autistic Disorder,MESH:D001321
DIPK2A,205428,"Liver Cirrhosis, Experimental",MESH:D008106
DIPK2B,79742,Autism Spectrum Disorder,MESH:D000067877
DIPK2B,79742,"Carcinoma, Hepatocellular",MESH:D006528
DIPK2B,79742,X-Linked Intellectual Disability,MESH:D038901
DIRAS3,9077,"Carcinoma, Hepatocellular",MESH:D006528
DIS3L2,129563,"Nephroblastomatosis, fetal ascites, macrosomia and Wilms tumor",MESH:C536399
DISC1,27185,Anxiety Disorders,MESH:D001008
DISC1,27185,Asperger Syndrome,MESH:D020817
DISC1,27185,Autistic Disorder,MESH:D001321
DISC1,27185,Depressive Disorder,MESH:D003866
DISC1,27185,Hyperkinesis,MESH:D006948
DISC1,27185,Intellectual Disability,MESH:D008607
DISC1,27185,Motor Skills Disorders,MESH:D019957
DISC1,27185,Pain,MESH:D010146
DISC1,27185,Schizophrenia,MESH:D012559
DISC2,27184,Schizophrenia,MESH:D012559
DISP1,84976,Gastrointestinal Stromal Tumors,MESH:D046152
DIXDC1,85458,Anxiety Disorders,MESH:D001008
DIXDC1,85458,Autistic Disorder,MESH:D001321
DIXDC1,85458,Bipolar Disorder,MESH:D001714
DIXDC1,85458,Depressive Disorder,MESH:D003866
DIXDC1,85458,Schizophrenia,MESH:D012559
DJ-1BETA,43652,Parkinsonian Disorders,MESH:D020734
DKC1,1736,Dyskeratosis Congenita,MESH:D019871
DKK1,22943,Breast Neoplasms,MESH:D001943
DKK1,22943,Endometriosis,MESH:D004715
DKK1,22943,"Fractures, Bone",MESH:D050723
DLAT,1737,Chemical and Drug Induced Liver Injury,MESH:D056486
DLAT,1737,Myocardial Ischemia,MESH:D017202
DLAT,1737,Pyruvate Dehydrogenase E2 Deficiency,MESH:C565448
DLC1,10395,Colorectal Neoplasms,MESH:D015179
DLC1,10395,Neoplasms,MESH:D009369
DLC1,10395,Ovarian Neoplasms,MESH:D010051
DLC1,10395,Stomach Neoplasms,MESH:D013274
DLD,1738,"Lactic Acidosis, Congenital Infantile, Due To LAD Deficiency",MESH:C573012
DLEU2,8847,"Leukemia, Myeloid, Acute",MESH:D015470
DLG1,1739,Cleft Palate,MESH:D002972
DLG1,1739,Schizophrenia,MESH:D012559
DLG2,1740,Melanoma,MESH:D008545
DLG3,1741,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 90",OMIM:300850
DLG3,1741,X-Linked Intellectual Disability,MESH:D038901
DLG4,1742,Autism Spectrum Disorder,MESH:D000067877
DLG4,1742,Neurodevelopmental Disorders,MESH:D065886
DLG4,1742,Polycystic Ovary Syndrome,MESH:D011085
DLG4,1742,Williams Syndrome,MESH:D018980
DLGAP1,9229,Neurodevelopmental Disorders,MESH:D065886
DLGAP2,9228,Autistic Disorder,MESH:D001321
DLGAP5,9787,"Carcinoma, Hepatocellular",MESH:D006528
DLK1,8788,Fetal Growth Retardation,MESH:D005317
DLK1,8788,Myelodysplastic Syndromes,MESH:D009190
DLL1,28514,Brain Neoplasms,MESH:D001932
DLL1,28514,Breast Neoplasms,MESH:D001943
DLL3,10683,Astrocytoma,MESH:D001254
DLL3,10683,Congenital Abnormalities,MESH:D000013
DLL3,10683,Craniofacial Abnormalities,MESH:D019465
DLL3,10683,Desbuquois syndrome,MESH:C535943
DLL3,10683,Osteochondrodysplasias,MESH:D010009
DLL3,10683,Scoliosis,MESH:D012600
DLL3,10683,"Spondylocostal dysostosis, autosomal recessive",MESH:C535781
DLL4,54567,Adams Oliver syndrome,MESH:C538225
DLL4,54567,Breast Neoplasms,MESH:D001943
DLL4,54567,Desbuquois syndrome,MESH:C535943
DLX1,1745,Autism Spectrum Disorder,MESH:D000067877
DLX1,1745,Autistic Disorder,MESH:D001321
DLX1,1745,Craniofacial Abnormalities,MESH:D019465
DLX2,1746,Autistic Disorder,MESH:D001321
DLX2,1746,Craniofacial Abnormalities,MESH:D019465
DLX3,1747,"Amelogenesis Imperfecta, Type IV",MESH:C566293
DLX3,1747,Desbuquois syndrome,MESH:C535943
DLX3,1747,TRICHODENTOOSSEOUS SYNDROME,OMIM:190320
DLX4,1748,Neoplasm Invasiveness,MESH:D009361
DLX4,1748,OROFACIAL CLEFT 15,OMIM:616788
DLX5,1749,Birth Weight,MESH:D001724
DLX5,1749,"Bone Diseases, Developmental",MESH:D001848
DLX5,1749,Craniofacial Abnormalities,MESH:D019465
DLX5,1749,Desbuquois syndrome,MESH:C535943
DLX5,1749,Ectrodactyly,MESH:C574275
DLX5,1749,Split-Hand-Foot Malformation With Sensorineural Hearing Loss,MESH:C565647
DLX6,1750,Craniofacial Abnormalities,MESH:D019465
DLX6,1750,Desbuquois syndrome,MESH:C535943
DMBT1,1755,Colonic Neoplasms,MESH:D003110
DMD,1756,Ataxia,MESH:D001259
DMD,1756,Calcinosis,MESH:D002114
DMD,1756,Cardiomegaly,MESH:D006332
DMD,1756,Cardiomyopathies,MESH:D009202
DMD,1756,"Cardiomyopathy, Dilated",MESH:D002311
DMD,1756,"CARDIOMYOPATHY, DILATED, 3B",OMIM:302045
DMD,1756,"Disease Models, Animal",MESH:D004195
DMD,1756,Gastrointestinal Stromal Tumors,MESH:D046152
DMD,1756,Leiomyosarcoma,MESH:D007890
DMD,1756,Muscle Weakness,MESH:D018908
DMD,1756,Muscular Dystrophies,MESH:D009136
DMD,1756,"Muscular Dystrophy, Animal",MESH:D009137
DMD,1756,"Muscular Dystrophy, Duchenne",MESH:D020388
DMD,1756,Necrosis,MESH:D009336
DMD,1756,Neoplasm Invasiveness,MESH:D009361
DMD,1756,Neoplasm Metastasis,MESH:D009362
DMD,1756,Polycystic Ovary Syndrome,MESH:D011085
DMD,1756,"Rhabdomyosarcoma, Embryonal",MESH:D018233
DMD,1756,Status Epilepticus,MESH:D013226
DMD,1756,Ventricular Dysfunction,MESH:D018754
DMGDH,29958,Dimethylglycine Dehydrogenase Deficiency,MESH:C565278
DMP1,1758,Desbuquois syndrome,MESH:C535943
DMP1,1758,"Hypophosphatemic Rickets, Autosomal Recessive, 1",MESH:C562792
DMPK,1760,Myotonia,MESH:D009222
DMPK,1760,Myotonic Dystrophy,MESH:D009223
DMRT1,1761,"Neoplasms, Germ Cell and Embryonal",MESH:D009373
DMRT1,1761,Testicular Neoplasms,MESH:D013736
DMXL1,1657,Glioma,MESH:D005910
DNA2,1763,Desbuquois syndrome,MESH:C535943
DNA2,1763,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 6",OMIM:615156
DNAAF1,123872,Autism Spectrum Disorder,MESH:D000067877
DNAAF1,123872,"Ciliary Dyskinesia, Primary, 13",MESH:C567713
DNAAF11,23639,"CILIARY DYSKINESIA, PRIMARY, 19",OMIM:614935
DNAAF19,388389,"CILIARY DYSKINESIA, PRIMARY, 17",OMIM:614679
DNAAF19,388389,Kartagener Syndrome,MESH:D007619
DNAAF2,55172,Autism Spectrum Disorder,MESH:D000067877
DNAAF2,55172,"Ciliary Dyskinesia, Primary, 10",MESH:C567287
DNAAF3,352909,Kartagener Syndrome,MESH:D007619
DNAAF3,352909,"Primary ciliary dyskinesia, 2",MESH:C535277
DNAAF4,161582,"CILIARY DYSKINESIA, PRIMARY, 25",OMIM:615482
DNAAF4,161582,Dyslexia,MESH:D004410
DNAAF4,161582,"Infertility, Male",MESH:D007248
DNAAF4,161582,Kartagener Syndrome,MESH:D007619
DNAAF5,54919,"CILIARY DYSKINESIA, PRIMARY, 18",OMIM:614874
DNAAF6,139212,"CILIARY DYSKINESIA, PRIMARY, 36, X-LINKED",OMIM:300991
DNAH10,196385,Atrial Fibrillation,MESH:D001281
DNAH11,8701,Autism Spectrum Disorder,MESH:D000067877
DNAH11,8701,"Ciliary Dyskinesia, Primary, 7",MESH:C567504
DNAH11,8701,Coronary Disease,MESH:D003327
DNAH11,8701,Dyslipidemias,MESH:D050171
DNAH11,8701,Weight Gain,MESH:D015430
DNAH5,1767,Asthma,MESH:D001249
DNAH5,1767,Autism Spectrum Disorder,MESH:D000067877
DNAH5,1767,"Primary ciliary dyskinesia, 3",MESH:C535278
DNAH7,56171,Autism Spectrum Disorder,MESH:D000067877
DNAH8,1769,Cocaine-Related Disorders,MESH:D019970
DNAH8,1769,Paranoid Disorders,MESH:D010259
DNAH8,1769,Substance-Related Disorders,MESH:D019966
DNAI1,27019,Autism Spectrum Disorder,MESH:D000067877
DNAI1,27019,Kartagener Syndrome,MESH:D007619
DNAI2,64446,Autism Spectrum Disorder,MESH:D000067877
DNAI2,64446,"Ciliary Dyskinesia, Primary, 9",MESH:C567310
DNAI7,55259,Lung Neoplasms,MESH:D008175
DNAJA1,3301,Mouth Diseases,MESH:D009059
DNAJB13,374407,"CILIARY DYSKINESIA, PRIMARY, 34",OMIM:617091
DNAJB2,3300,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL RECESSIVE 5",OMIM:614881
DNAJB6,10049,"Muscular Dystrophies, Limb-Girdle",MESH:D049288
DNAJB6,10049,"Muscular Dystrophy, Limb-Girdle, Type 1E",MESH:C566589
